"","subject","block","trial","rt","card1","card2","ch_card","unch_card","key1","key2","response_key","ch_key","unch_key","reward","reward_oneback","prob_ch","prob_unch","stay_card","stay_key","stay_unch","reoffer_ch_card","reoffer_unch_card","reoffer_ch_key","reoffer_unch_key","accuracy","delta_exp_value","number_inattention","instructions_mistakes","bonus","card_in_left","card_in_middle_left","card_in_middle_right","card_in_right","counterbalance_reward","counterbalance_stimuli","prob_reward_1","prob_reward_2","prob_reward_3","prob_reward_4","exclude_trial_omission","exclude_inattention"
"33170",183,"4",164,1302,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","0","0",0.15,0.769,1,0,0,1,1,0,0,0,0.619,0,1,0,"cyan","null","red","null",2,2,0.15,0.6,0.769,0.291,FALSE,FALSE
"33171",183,"4",165,1192,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","0",0.775,0.29,1,0,1,1,1,0,1,1,0.485,0,1,0.005,"null","null","cyan","red",2,2,0.164,0.603,0.775,0.29,FALSE,FALSE
"33172",183,"4",166,1040,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","1",0.172,0.614,1,0,0,1,1,0,0,0,0.442,0,1,0.005,"cyan","red","null","null",2,2,0.172,0.614,0.76,0.298,FALSE,FALSE
"33173",183,"4",167,676,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","0","1",0.608,0.176,1,0,1,1,1,1,1,1,0.432,0,1,0,"red","cyan","null","null",2,2,0.176,0.608,0.777,0.291,FALSE,FALSE
"33174",183,"4",168,653,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","0",0.787,0.175,1,0,0,1,1,0,1,1,0.612,0,1,0.005,"red","null","cyan","null",2,2,0.175,0.594,0.787,0.252,FALSE,FALSE
"33175",183,"4",169,589,"red","cyan","cyan","red","right","left","s","left","right","0","1",0.162,0.279,1,0,1,1,1,0,1,0,0.117,0,1,0,"cyan","null","null","red",2,2,0.162,0.608,0.769,0.279,FALSE,FALSE
"33176",183,"4",170,591,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","0","0",0.788,0.181,1,0,0,1,1,1,0,1,0.607,0,1,0,"red","null","cyan","null",2,2,0.181,0.595,0.788,0.284,FALSE,FALSE
"33177",183,"4",171,765,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","0",0.602,0.794,1,0,0,1,1,1,0,0,0.192,0,1,0.005,"null","cyan","red","null",2,2,0.198,0.602,0.794,0.318,FALSE,FALSE
"33178",183,"4",172,1064,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","1",0.794,0.294,0,0,1,1,1,0,1,1,0.5,0,1,0.005,"null","null","red","cyan",2,2,0.236,0.574,0.794,0.294,FALSE,FALSE
"33179",183,"4",173,979,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","0","1",0.799,0.3,1,1,0,1,1,1,1,1,0.499,0,1,0,"null","null","red","cyan",2,2,0.22,0.575,0.799,0.3,FALSE,FALSE
"33180",183,"4",174,632,"red","cyan","red","cyan","left","right","s","left","right","0","0",0.212,0.32,1,0,0,1,1,0,1,0,0.108,0,1,0,"red","null","null","cyan",2,2,0.212,0.557,0.784,0.32,FALSE,FALSE
"33181",183,"4",175,1274,"red","cyan","red","cyan","middle_left","right","f","middle_left","right","0","0",0.563,0.319,1,0,0,1,1,0,1,1,0.244,0,1,0,"null","red","null","cyan",2,2,0.201,0.563,0.827,0.319,FALSE,FALSE
"33182",183,"4",176,692,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","0",0.847,0.319,0,0,0,1,1,0,1,1,0.528,0,1,0.005,"null","null","cyan","red",2,2,0.181,0.557,0.847,0.319,FALSE,FALSE
"33183",183,"4",177,870,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","1","1",0.818,0.334,1,1,0,1,1,1,1,1,0.484,0,1,0.005,"null","null","cyan","red",2,2,0.15,0.559,0.818,0.334,FALSE,FALSE
"33184",183,"4",178,2293,"red","cyan","cyan","red","middle_right","right","k","right","middle_right","0","1",0.329,0.813,1,0,1,1,1,1,1,0,0.484,0,1,0,"null","null","red","cyan",2,2,0.158,0.564,0.813,0.329,FALSE,FALSE
"33185",183,"4",179,1520,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","1","0",0.567,0.334,1,0,0,1,1,1,0,1,0.233,0,1,0.005,"null","cyan","null","red",2,2,0.204,0.567,0.809,0.334,FALSE,FALSE
"33186",183,"4",180,1041,"red","cyan","cyan","red","left","right","k","right","left","1","1",0.314,0.227,1,0,1,1,1,0,1,1,0.087,0,1,0.005,"red","null","null","cyan",2,2,0.227,0.593,0.8,0.314,FALSE,FALSE
"33187",183,"4",181,1556,"red","cyan","cyan","red","left","right","k","right","left","0","1",0.334,0.223,1,1,0,1,1,1,1,1,0.111,0,1,0,"red","null","null","cyan",2,2,0.223,0.587,0.812,0.334,FALSE,FALSE
"33188",183,"4",182,1372,"red","cyan","red","cyan","middle_right","left","h","middle_right","left","0","0",0.821,0.221,0,0,0,1,1,0,1,1,0.6,0,1,0,"cyan","null","red","null",2,2,0.221,0.607,0.821,0.312,FALSE,FALSE
"33189",183,"4",183,710,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","0",0.572,0.777,0,0,0,1,1,1,0,0,0.205,0,1,0.005,"null","cyan","red","null",2,2,0.221,0.572,0.777,0.31,FALSE,FALSE
"33190",183,"4",184,1413,"red","cyan","cyan","red","right","middle_left","f","middle_left","right","0","1",0.573,0.319,1,1,0,1,1,1,0,1,0.254,0,1,0,"null","cyan","null","red",2,2,0.238,0.573,0.744,0.319,FALSE,FALSE
"33191",183,"4",185,1444,"red","cyan","cyan","red","right","left","s","left","right","0","0",0.236,0.295,1,0,0,1,1,0,1,0,0.059,0,1,0,"cyan","null","null","red",2,2,0.236,0.609,0.756,0.295,FALSE,FALSE
"33192",183,"4",186,1051,"red","cyan","cyan","red","right","left","s","left","right","0","0",0.256,0.293,1,1,0,1,1,1,1,0,0.037,0,1,0,"cyan","null","null","red",2,2,0.256,0.629,0.778,0.293,FALSE,FALSE
"33193",183,"4",187,1101,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","1","0",0.767,0.327,0,0,0,1,1,0,1,1,0.44,0,1,0.005,"null","null","red","cyan",2,2,0.272,0.59,0.767,0.327,FALSE,FALSE
"33194",183,"4",188,1195,"red","cyan","cyan","red","left","middle_right","h","middle_right","left","1","1",0.775,0.279,0,1,0,1,1,1,0,1,0.496,0,1,0.005,"red","null","cyan","null",2,2,0.279,0.566,0.775,0.297,FALSE,FALSE
"33195",183,"4",189,1046,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","0","1",0.568,0.246,1,0,0,1,1,0,1,1,0.322,0,1,0,"red","cyan","null","null",2,2,0.246,0.568,0.784,0.285,FALSE,FALSE
"33196",183,"4",190,732,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","0","0",0.226,0.782,1,0,1,1,1,0,1,0,0.556,0,1,0,"cyan","null","red","null",2,2,0.226,0.573,0.782,0.287,FALSE,FALSE
"33197",183,"4",191,751,"red","cyan","cyan","red","left","middle_left","f","middle_left","left","1","0",0.556,0.259,1,0,0,1,1,1,0,1,0.297,0,1,0.005,"red","cyan","null","null",2,2,0.259,0.556,0.761,0.286,FALSE,FALSE
"33198",183,"4",192,608,"red","cyan","cyan","red","right","middle_right","h","middle_right","right","0","1",0.752,0.295,1,0,0,1,1,0,0,1,0.457,0,1,0,"null","null","cyan","red",2,2,0.274,0.561,0.752,0.295,FALSE,FALSE
"33199",183,"4",193,534,"red","cyan","cyan","red","middle_left","left","s","left","middle_left","1","0",0.257,0.524,1,0,0,1,1,0,0,0,0.267,0,1,0.005,"cyan","red","null","null",2,2,0.257,0.524,0.747,0.27,FALSE,FALSE
"33200",183,"4",194,734,"red","cyan","cyan","red","middle_right","middle_left","f","middle_left","middle_right","1","1",0.493,0.768,1,0,1,1,1,0,1,0,0.275,0,1,0.005,"null","cyan","red","null",2,2,0.26,0.493,0.768,0.266,FALSE,FALSE
"33201",183,"4",195,1323,"red","cyan","cyan","red","middle_right","left","s","left","middle_right","0","1",0.278,0.803,1,0,0,1,1,0,1,0,0.525,0,1,0,"cyan","null","red","null",2,2,0.278,0.497,0.803,0.265,FALSE,FALSE
"33202",183,"4",196,990,"red","cyan","red","cyan","right","middle_left","k","right","middle_left","1","0",0.244,0.478,0,0,0,1,1,0,0,0,0.234,0,1,0.005,"null","cyan","null","red",2,2,0.282,0.478,0.806,0.244,FALSE,FALSE
"33203",183,"4",197,644,"red","cyan","red","cyan","middle_left","left","f","middle_left","left","1","1",0.48,0.273,1,0,1,1,1,0,1,1,0.207,0,1,0.005,"cyan","red","null","null",2,2,0.273,0.48,0.77,0.251,FALSE,FALSE
"33204",183,"4",198,791,"red","cyan","red","cyan","left","middle_left","s","left","middle_left","0","1",0.278,0.49,1,0,1,1,1,1,1,0,0.212,0,1,0,"red","cyan","null","null",2,2,0.278,0.49,0.781,0.225,FALSE,FALSE
"33205",183,"4",199,766,"red","cyan","red","cyan","middle_right","right","h","middle_right","right","0","0",0.768,0.262,1,0,0,1,1,0,0,1,0.506,0,1,0,"null","null","red","cyan",2,2,0.278,0.522,0.768,0.262,FALSE,FALSE
"33206",183,"4",200,650,"red","cyan","red","cyan","middle_left","middle_right","f","middle_left","middle_right","1","0",0.529,0.787,1,0,0,1,1,1,0,0,0.258,0,1,0.005,"null","red","cyan","null",2,2,0.278,0.529,0.787,0.241,FALSE,FALSE
"33207",184,"1",2,1362,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","0",0.622,0.738,1,1,0,1,1,1,0,0,0.116,0,1,0.005,"orange","null","blue","null",1,1,0.738,0.55,0.622,0.24,FALSE,FALSE
"33208",184,"1",3,957,"blue","orange","blue","orange","right","left","k","right","left","0","1",0.215,0.749,1,0,0,1,1,0,1,0,0.534,0,1,0,"orange","null","null","blue",1,1,0.749,0.578,0.623,0.215,FALSE,FALSE
"33209",184,"1",4,914,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.715,0.202,0,0,1,1,1,1,1,1,0.513,0,1,0.005,"orange","null","null","blue",1,1,0.715,0.563,0.625,0.202,FALSE,FALSE
"33210",184,"1",5,1024,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.637,0.202,1,0,0,1,1,0,1,1,0.435,0,1,0.005,"null","null","orange","blue",1,1,0.725,0.548,0.637,0.202,FALSE,FALSE
"33211",184,"1",6,694,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.73,0.196,1,0,0,1,1,0,1,1,0.534,0,1,0,"orange","null","null","blue",1,1,0.73,0.549,0.658,0.196,FALSE,FALSE
"33212",184,"1",7,716,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","0",0.215,0.721,1,0,1,1,1,0,1,0,0.506,0,1,0.005,"null","null","blue","orange",1,1,0.712,0.564,0.721,0.215,FALSE,FALSE
"33213",184,"1",8,852,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.663,0.224,1,0,0,1,1,1,0,1,0.439,0,1,0,"orange","null","null","blue",1,1,0.663,0.562,0.704,0.224,FALSE,FALSE
"33214",184,"1",9,1469,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.596,0.694,1,0,0,1,1,0,0,0,0.098,0,1,0.005,"null","orange","blue","null",1,1,0.665,0.596,0.694,0.267,FALSE,FALSE
"33215",184,"1",10,1029,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.712,0.297,1,0,1,1,1,0,1,1,0.415,0,1,0.005,"null","null","orange","blue",1,1,0.697,0.582,0.712,0.297,FALSE,FALSE
"33216",184,"1",11,1930,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","1",0.711,0.574,1,0,0,1,1,0,0,1,0.137,0,1,0.005,"orange","blue","null","null",1,1,0.711,0.574,0.734,0.309,FALSE,FALSE
"33217",184,"1",12,1037,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.734,0.306,1,1,0,1,1,1,0,1,0.428,0,1,0,"orange","null","null","blue",1,1,0.734,0.576,0.74,0.306,FALSE,FALSE
"33218",184,"1",13,1003,"blue","orange","orange","blue","left","right","k","right","left","0","0",0.294,0.742,1,0,1,1,1,1,1,0,0.448,0,1,0,"blue","null","null","orange",1,1,0.742,0.59,0.743,0.294,FALSE,FALSE
"33219",184,"1",14,1424,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","0",0.603,0.761,1,0,0,1,1,0,0,0,0.158,0,1,0,"null","orange","blue","null",1,1,0.741,0.603,0.761,0.288,FALSE,FALSE
"33220",184,"1",15,1555,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","0",0.788,0.612,1,0,1,1,1,1,1,1,0.176,0,1,0.005,"null","blue","orange","null",1,1,0.7,0.612,0.788,0.268,FALSE,FALSE
"33221",184,"1",16,953,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","1",0.601,0.706,1,0,1,1,1,0,1,0,0.105,0,1,0.005,"blue","orange","null","null",1,1,0.706,0.601,0.792,0.271,FALSE,FALSE
"33222",184,"1",17,716,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","1",0.615,0.697,1,1,0,1,1,1,1,0,0.082,0,1,0.005,"blue","orange","null","null",1,1,0.697,0.615,0.797,0.288,FALSE,FALSE
"33223",184,"1",18,2029,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.712,0.791,1,0,1,1,1,0,1,0,0.0790000000000001,0,1,0,"orange","null","blue","null",1,1,0.712,0.623,0.791,0.277,FALSE,FALSE
"33224",184,"1",19,971,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","0","0",0.589,0.73,1,0,0,1,1,1,0,0,0.141,0,1,0,"blue","orange","null","null",1,1,0.73,0.589,0.787,0.286,FALSE,FALSE
"33225",184,"1",20,812,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","0",0.312,0.774,1,0,0,1,1,0,0,0,0.462,0,1,0,"null","null","blue","orange",1,1,0.745,0.612,0.774,0.312,FALSE,FALSE
"33226",184,"1",21,653,"blue","orange","orange","blue","middle_left","left","s","left","middle_left","1","0",0.734,0.59,1,0,0,1,1,0,0,1,0.144,0,1,0.005,"orange","blue","null","null",1,1,0.734,0.59,0.799,0.312,FALSE,FALSE
"33227",184,"1",22,718,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.769,0.357,1,0,0,1,1,0,0,1,0.412,0,1,0.005,"null","null","orange","blue",1,1,0.73,0.588,0.769,0.357,FALSE,FALSE
"33228",184,"1",23,798,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.733,0.362,1,0,0,1,1,0,1,1,0.371,0,1,0.005,"orange","null","null","blue",1,1,0.733,0.591,0.777,0.362,FALSE,FALSE
"33229",184,"1",24,658,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","1",0.622,0.358,1,0,0,1,1,0,1,1,0.264,0,1,0.005,"null","orange","null","blue",1,1,0.719,0.622,0.739,0.358,FALSE,FALSE
"33230",184,"1",25,702,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","1",0.609,0.77,1,1,0,1,1,1,0,0,0.161,0,1,0.005,"null","orange","blue","null",1,1,0.698,0.609,0.77,0.32,FALSE,FALSE
"33231",184,"1",26,629,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.322,0.797,1,0,0,1,1,0,1,0,0.475,0,1,0,"null","null","blue","orange",1,1,0.695,0.632,0.797,0.322,FALSE,FALSE
"33232",184,"1",27,708,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","1","0",0.623,0.828,1,0,0,1,1,0,1,0,0.205,0,1,0.005,"null","orange","blue","null",1,1,0.721,0.623,0.828,0.301,FALSE,FALSE
"33233",184,"1",28,522,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.687,0.85,1,0,0,1,1,0,1,0,0.163,0,1,0.005,"orange","null","blue","null",1,1,0.687,0.576,0.85,0.275,FALSE,FALSE
"33234",184,"1",29,749,"blue","orange","blue","orange","middle_left","middle_right","f","middle_left","middle_right","1","1",0.585,0.85,0,0,0,1,1,0,1,0,0.265,0,1,0.005,"null","blue","orange","null",1,1,0.668,0.585,0.85,0.269,FALSE,FALSE
"33235",184,"1",30,769,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.707,0.85,0,0,0,1,1,0,1,0,0.143,0,1,0.005,"orange","null","blue","null",1,1,0.707,0.559,0.85,0.274,FALSE,FALSE
"33236",184,"1",31,539,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","0","1",0.279,0.85,1,0,0,1,1,0,1,0,0.571,0,1,0,"null","null","blue","orange",1,1,0.664,0.556,0.85,0.279,FALSE,FALSE
"33237",184,"1",32,472,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.85,0.294,1,0,1,1,1,1,1,1,0.556,0,1,0.005,"null","null","orange","blue",1,1,0.644,0.544,0.85,0.294,FALSE,FALSE
"33238",184,"1",33,597,"blue","orange","orange","blue","right","left","s","left","right","1","1",0.633,0.34,1,0,0,1,1,0,1,1,0.293,0,1,0.005,"orange","null","null","blue",1,1,0.633,0.549,0.85,0.34,FALSE,FALSE
"33239",184,"1",34,809,"blue","orange","orange","blue","middle_left","right","k","right","middle_left","0","1",0.328,0.575,1,0,1,1,1,0,1,0,0.247,0,1,0,"null","blue","null","orange",1,1,0.621,0.575,0.831,0.328,FALSE,FALSE
"33240",184,"1",35,547,"blue","orange","orange","blue","middle_right","middle_left","f","middle_left","middle_right","0","0",0.565,0.803,1,0,1,1,1,0,1,0,0.238,0,1,0,"null","orange","blue","null",1,1,0.614,0.565,0.803,0.356,FALSE,FALSE
"33241",184,"1",36,761,"blue","orange","orange","blue","left","middle_left","f","middle_left","left","1","0",0.55,0.623,1,1,0,1,1,1,0,0,0.073,0,1,0.005,"blue","orange","null","null",1,1,0.623,0.55,0.778,0.359,FALSE,FALSE
"33242",184,"1",37,750,"blue","orange","orange","blue","left","right","k","right","left","0","1",0.335,0.609,1,0,0,1,1,0,1,0,0.274,0,1,0,"blue","null","null","orange",1,1,0.609,0.572,0.774,0.335,FALSE,FALSE
"33243",184,"1",38,579,"blue","orange","orange","blue","right","left","s","left","right","1","0",0.611,0.333,1,0,1,1,1,1,1,1,0.278,0,1,0.005,"orange","null","null","blue",1,1,0.611,0.547,0.791,0.333,FALSE,FALSE
"33244",184,"1",39,835,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","0","1",0.609,0.833,1,1,0,1,1,1,0,0,0.224,0,1,0,"orange","null","blue","null",1,1,0.609,0.536,0.833,0.333,FALSE,FALSE
"33245",184,"1",40,697,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","0",0.846,0.357,1,0,1,1,1,0,1,1,0.489,0,1,0.005,"null","null","orange","blue",1,1,0.594,0.508,0.846,0.357,FALSE,FALSE
"33246",184,"1",41,729,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","0","1",0.83,0.53,1,1,0,1,1,1,0,1,0.3,0,1,0,"null","blue","orange","null",1,1,0.611,0.53,0.83,0.344,FALSE,FALSE
"33247",184,"1",42,625,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","0",0.555,0.387,1,0,1,1,1,0,1,1,0.168,0,1,0,"null","orange","null","blue",1,1,0.639,0.555,0.85,0.387,FALSE,FALSE
"33248",184,"1",43,688,"blue","orange","orange","blue","left","right","k","right","left","0","0",0.371,0.626,1,0,1,1,1,0,1,0,0.255,0,1,0,"blue","null","null","orange",1,1,0.626,0.526,0.834,0.371,FALSE,FALSE
"33249",184,"1",44,936,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","1","0",0.523,0.39,1,0,0,1,1,1,0,1,0.133,0,1,0.005,"null","orange","null","blue",1,1,0.625,0.523,0.82,0.39,FALSE,FALSE
"33250",184,"1",45,876,"blue","orange","orange","blue","middle_left","middle_right","h","middle_right","middle_left","1","1",0.827,0.503,1,0,0,1,1,1,0,1,0.324,0,1,0.005,"null","blue","orange","null",1,1,0.607,0.503,0.827,0.379,FALSE,FALSE
"33251",184,"1",46,675,"blue","orange","orange","blue","right","left","s","left","right","0","1",0.604,0.375,1,0,0,1,1,0,0,1,0.229,0,1,0,"orange","null","null","blue",1,1,0.604,0.499,0.822,0.375,FALSE,FALSE
"33252",184,"1",47,756,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","0",0.613,0.808,1,1,0,1,1,1,0,0,0.195,0,1,0.005,"orange","null","blue","null",1,1,0.613,0.533,0.808,0.422,FALSE,FALSE
"33253",184,"1",48,731,"blue","orange","orange","blue","right","middle_left","f","middle_left","right","0","1",0.543,0.422,1,0,0,1,1,0,0,1,0.121,0,1,0,"null","orange","null","blue",1,1,0.629,0.543,0.792,0.422,FALSE,FALSE
"33254",184,"1",49,791,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","0",0.598,0.769,1,0,0,1,1,0,0,0,0.171,0,1,0.005,"orange","null","blue","null",1,1,0.598,0.513,0.769,0.416,FALSE,FALSE
"33255",184,"1",50,600,"blue","orange","orange","blue","middle_right","right","k","right","middle_right","1","1",0.427,0.758,1,0,0,1,1,0,1,0,0.331,0,1,0.005,"null","null","blue","orange",1,1,0.621,0.514,0.758,0.427,FALSE,FALSE
"33256",184,"2",51,683,"blue","orange","orange","blue","middle_right","left","s","left","middle_right","1","1",0.631,0.766,1,0,0,1,1,0,1,0,0.135,0,1,0.005,"orange","null","blue","null",1,1,0.631,0.506,0.766,0.428,FALSE,FALSE
"33257",184,"2",52,730,"blue","orange","orange","blue","left","right","k","right","left","1","1",0.441,0.627,1,0,0,1,1,1,0,0,0.186,0,1,0.005,"blue","null","null","orange",1,1,0.627,0.489,0.758,0.441,FALSE,FALSE
"33258",184,"2",53,622,"blue","orange","orange","blue","right","middle_right","h","middle_right","right","1","1",0.758,0.45,1,0,0,1,1,1,0,1,0.308,0,1,0.005,"null","null","orange","blue",1,1,0.604,0.465,0.758,0.45,FALSE,FALSE
"33259",184,"2",54,543,"blue","orange","blue","orange","left","middle_left","s","left","middle_left","1","1",0.628,0.467,0,0,0,1,1,0,0,1,0.161,0,1,0.005,"blue","orange","null","null",1,1,0.628,0.467,0.774,0.493,FALSE,FALSE
"33260",184,"2",55,669,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.776,0.467,1,0,0,1,1,0,1,1,0.309,0,1,0.005,"null","orange","blue","null",1,1,0.633,0.467,0.776,0.516,FALSE,FALSE
"33261",184,"2",56,816,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.614,0.467,1,0,0,1,1,0,0,1,0.147,0,1,0.005,"blue","null","null","orange",1,1,0.614,0.467,0.774,0.467,FALSE,FALSE
"33262",184,"2",59,861,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","0",0.78,0.665,0,1,0,1,1,1,0,1,0.115,0,1,0.005,"orange","null","blue","null",1,1,0.665,0.409,0.78,0.52,FALSE,FALSE
"33263",184,"2",60,702,"blue","orange","blue","orange","middle_right","middle_left","h","middle_right","middle_left","1","1",0.814,0.405,1,1,0,1,1,1,0,1,0.409,0,1,0.005,"null","orange","blue","null",1,1,0.676,0.405,0.814,0.531,FALSE,FALSE
"33264",184,"2",61,727,"blue","orange","blue","orange","left","right","s","left","right","1","1",0.713,0.535,1,0,0,1,1,0,0,1,0.178,0,1,0.005,"blue","null","null","orange",1,1,0.713,0.408,0.819,0.535,FALSE,FALSE
"33265",184,"2",62,975,"blue","orange","blue","orange","middle_right","left","h","middle_right","left","1","1",0.801,0.668,1,0,0,1,1,1,0,1,0.133,0,1,0.005,"orange","null","blue","null",1,1,0.668,0.4,0.801,0.515,FALSE,FALSE
